Concert ID,Track,Kriti,Ragam,Composer,Main Artist,Album hrefs
01 - C5852 - 5731-V_Subrahmaniam,12,kanakamayamAyIduM,husEni,swAtitirunAL,V Subrahmaniam,http://sangeethamshare.org/tvg/UPLOADS-5601---5800/5731-V_Subrahmaniam/
03 - C0010 - 226-semmangudi_shrIn,11,kanakamayamAyIduM,husEni,swAtitirunAL,Semmangudi Srinivasa Iyer,http://sangeethamshare.org/manjunath/Carnatic/Audio/UPLOADS-001-300/226-semmangudi_shrInivAsa_iyer-Vocal-SSI-Littlehut_concert/
08 - C0001 - 01-SSI-1977,11,kanakamayamAyIduM,husEni,swAtitirunAL,Semmangudi Srinivasa Iyer,http://sangeethamshare.org/kl/01-SSI-1977/
09 - c0131 - SSI--030--Coimbatore,11,kanakamayamAyIduM,husEni,swAtitirunAL,Semmangudi Srinivasa Iyer,http://sangeethamshare.org/ksj/Semmangudi-Srinivasa-Iyer/SSI--030--Coimbatore-Ragasudha-Apr-81-
09 - c0143 - SSI--092--NavaratriM,6,kanakamayamAyIduM,husEni,swAtitirunAL,Semmangudi Srinivasa Iyer,http://sangeethamshare.org/ksj/Semmangudi-Srinivasa-Iyer/SSI--092--NavaratriMandapam-Excerpts-
10 - C0012 - 008-Radha_Jayalakshm,4,kanakamayamAyIduM,husEni,swAtitirunAL,"Radha,Jayalakshmi",http://sangeethamshare.org/vijayagopal/UPLOADS-001-200/008-Radha_Jayalakshmi-Radio_Concert/
10 - C0031 - 027-Violin_Trio-Shan,14,kanakamayamAyIduM,husEni,swAtitirunAL,L Shankar,http://sangeethamshare.org/vijayagopal/UPLOADS-001-200/027-Violin_Trio-Shankar_Subramanyam_Vaidyanathan/
10 - C0506 - 517-M_Chandrasekhara,16,kanakamayamAyIduM,husEni,swAtitirunAL,M Chandrasekhar,http://sangeethamshare.org/vijayagopal/UPLOADS-401-600/517-M_Chandrasekharan-Violin/
10 - C0550 - 561-MS_Subbulkashmi-,6,kanakamayamAyIduM,husEni,swAtitirunAL,MS Subbulakshmi,http://sangeethamshare.org/vijayagopal/UPLOADS-401-600/561-MS_Subbulkashmi-Vocal/
15 - C0420 - 416-Semmangudi_Srini,16,kanakamayamAyIduM,husEni,swAtitirunAL,Semmangudi Srinivasa Iyer,https://sangeethamshare.org/muralidaran/Uploads-401-500/416-Semmangudi_Srinivasa_Iyer-Live_Concert-17/
26 - C0009 - Puducode_Krishnamurt,5,kanakamayamAyIduM,husEni,swAtitirunAL,Pudukode K Krishnamoorthy,http://sangeethamshare.org/nvn/Puducode_Krishnamurthy-LGJ-PMI-Navarathri-1979
46 - C0057 - 062-SSI,8,kanakamayamAyIduM,husEni,swAtitirunAL,Semmangudi Srinivasa Iyer,http://sangeethamshare.org/asokan/CARNATIC/062-SSI
01 - C3947 - 3886-R_Suryaprakash-,3,karuNincarA_karuNAnidhE,husEni,patnam_subhramanya_iyer,R Suryaprakash,http://sangeethamshare.org/tvg/UPLOADS-3801---4000/3886-R_Suryaprakash-Patnam_Subhramanya_Iyer/
54 - C0030 - 32-Madurai_GS_Mani-A,3,nEtalalEnura_ninnu,husEni,pallavi_sesha_iyer,Madurai GS Mani,http://sangeethamshare.org/nageswaran/Audio/UPLOADS_0001-0100/32-Madurai_GS_Mani-AIR-5-Oct-1986
01 - C4660 - 4572-VV_Subramanyam-,4,pAhi_pankaja_nayana,husEni,swAtitirunAL,VV Subramanyam,http://sangeethamshare.org/tvg/UPLOADS-4401---4600/4572-VV_Subramanyam-Swatitirunal-Ragam_24x7/
01 - C2124 - 1825-B_Krishnamurthy,3,pizhai_poruttaruLvAi,husEni,pApanAsam_sivan,B Krishnamurthy,http://sangeethamshare.org/tvg/UPLOADS-1801---2000/1825-B_Krishnamurthy/
22 - C0129 - 093_NPM_AIR_BMK-ARS-,4,rAgam_tAnam_pallavi,husEni,Own/Others,M BalamuraliKrishna,http://sangeethamshare.org/sreenivasa/Dr_M_Balamurali_Krishna/093_NPM_AIR_BMK-ARS-UKS_14-August-1976/
01 - c0920 - 432.MAHARAJAPURAM_V.,5,raghuvIra_raNadhIra,husEni,tyAgarAja,Maharajapuram Santhanam,http://sangeethamshare.org/tvg/UPLOADS-0401---0600/432.MAHARAJAPURAM_V.SANTHANAM/
01 - c0931 - 443.DR.M.BALAMURALIK,3,raghuvIra_raNadhIra,husEni,tyAgarAja,M BalamuraliKrishna,http://sangeethamshare.org/tvg/UPLOADS-0401---0600/443.DR.M.BALAMURALIKRISHNA/
01 - C1534 - 1670-Maharajapuram_S,3,raghuvIra_raNadhIra,husEni,tyAgarAja,Maharajapuram S Srinivasan,http://sangeethamshare.org/tvg/UPLOADS-1601---1800/1670-Maharajapuram_S_Srinivasan-Podhigai_TV_Audio/
01 - C2589 - 2595-Thiruvaiyaru_BV,3,raghuvIra_raNadhIra,husEni,tyAgarAja,Thiruvaiyyaru BV Jaishree,http://sangeethamshare.org/tvg/UPLOADS-2401---2600/2595-Thiruvaiyaru_BV_Jayasree/
01 - C2729 - 2752-M_Balamuralikri,1,raghuvIra_raNadhIra,husEni,tyAgarAja,M BalamuraliKrishna,http://sangeethamshare.org/tvg/UPLOADS-2601---2800/2752-M_Balamuralikrishna-AIR_Isai_Vizha_1989/
01 - C2761 - 2784-Maharajapuram_V,2,raghuvIra_raNadhIra,husEni,tyAgarAja,Maharajapuram Santhanam,http://sangeethamshare.org/tvg/UPLOADS-2601---2800/2784-Maharajapuram_V_Santhanam-AIR_1990/
01 - C3094 - 3079-Nedunuri_Krishn,2,raghuvIra_raNadhIra,husEni,tyAgarAja,Nedunuri Krishnamurthy,http://sangeethamshare.org/tvg/UPLOADS-3001---3200/3079-Nedunuri_Krishnamurthy-NP_29-09-2013/
01 - C3426 - 3382-TV_Ramprasadh,4,raghuvIra_raNadhIra,husEni,tyAgarAja,TV Ramprasadh,http://sangeethamshare.org/tvg/UPLOADS-3201---3400/3382-TV_Ramprasadh/
01 - C3694 - 3621-168th_Thyagaraj,4,raghuvIra_raNadhIra,husEni,tyAgarAja,Various Artists,http://sangeethamshare.org/tvg/UPLOADS-3601---3800/3621-168th_Thyagaraja_Aradhana-Various_Artists/
01 - C3840 - 3775-VV_Subramanyam-,6,raghuvIra_raNadhIra,husEni,tyAgarAja,VV Subramanyam,http://sangeethamshare.org/tvg/UPLOADS-3601---3800/3775-VV_Subramanyam-Violin/
01 - C4361 - 4270-Ganesh_Kumaresh,4,raghuvIra_raNadhIra,husEni,tyAgarAja,"Ganesh,Kumaresh",http://sangeethamshare.org/tvg/UPLOADS-4201---4400/4270-Ganesh_Kumaresh-Violin_Duet-Ragam_24x7/
01 - C5348 - 5255-Nithyasri_Mahad,3,raghuvIra_raNadhIra,husEni,tyAgarAja,Nithyasri Mahadevan,http://sangeethamshare.org/tvg/UPLOADS-5201---5400/5255-Nithyasri_Mahadevan
01 - C6648 - 6459-TV_Ramprasadh,2,raghuvIra_raNadhIra,husEni,tyAgarAja,TV Ramprasadh,http://sangeethamshare.org/tvg/UPLOADS-6401---6600/6459-TV_Ramprasadh/
01 - C6693 - 6513-Nedunuri_Krishn,2,raghuvIra_raNadhIra,husEni,tyAgarAja,Nedunuri Krishnamurthy,https://sangeethamshare.org/tvg/UPLOADS-6401---6600/6513-Nedunuri_Krishnamurthy-Ragam_24x7/
02 - C0134 - 142_MaharajapuramSan,3,raghuvIra_raNadhIra,husEni,tyAgarAja,Maharajapuram Santhanam,http://sangeethamshare.org/kasturi/UPLOADS-0001-0200/142_MaharajapuramSanthanam
03 - C0027 - 209-lAlgudi_jayarAma,8,raghuvIra_raNadhIra,husEni,tyAgarAja,Lalgudi Jayaraman,http://sangeethamshare.org/manjunath/Carnatic/Audio/UPLOADS-001-300/209-lAlgudi_jayarAman-Violin-LGJ_GJRK-Chennai-1979/
03 - C0895 - 541-trichUr_V_rAmach,3,raghuvIra_raNadhIra,husEni,tyAgarAja,Trichur V Ramachandran,http://sangeethamshare.org/manjunath/Carnatic/Audio/UPLOADS-301-600/541-trichUr_V_rAmachandhran-vocal-USA-1992/
03 - C1063 - 709-mysUru_nAgarAj-m,10,raghuvIra_raNadhIra,husEni,tyAgarAja,"Mysore M Nagaraj,M Manjunath",http://sangeethamshare.org/manjunath/Carnatic/Audio/UPLOADS-601-900/709-mysUru_nAgarAj-mysUru_manjunATh-violin_duet-2006
07 - C0022 - M.Santhanam-D,4,raghuvIra_raNadhIra,husEni,tyAgarAja,Maharajapuram Santhanam,http://sangeethamshare.org/nagarajan/M.Santhanam/M.Santhanam-D/
10 - C0315 - 312-Shashank-Flute-H,8,raghuvIra_raNadhIra,husEni,tyAgarAja,S Shashank,http://sangeethamshare.org/vijayagopal/UPLOADS-201-400/312-Shashank-Flute-Hyderabad-200311/
15 - C0040 - 040-Maharajapuram-Sa,4,raghuvIra_raNadhIra,husEni,tyAgarAja,Maharajapuram Santhanam,http://sangeethamshare.org/muralidaran/Uploads-001-100/040-Maharajapuram-Santhanam-Live-Concert-3/
15 - C0110 - 106-Maharajapuram-Sa,5,raghuvIra_raNadhIra,husEni,tyAgarAja,Maharajapuram Santhanam,http://sangeethamshare.org/muralidaran/Uploads-101-200/106-Maharajapuram-Santhanam-Live_Concert-1991/
15 - C0150 - 145-Maharajapuram_Sa,12,raghuvIra_raNadhIra,husEni,tyAgarAja,Maharajapuram Santhanam,http://sangeethamshare.org/muralidaran/Uploads-101-200/145-Maharajapuram_Santhanam-Live_Concert-16
15 - C0156 - 150-Maharajapuram_Sa,7,raghuvIra_raNadhIra,husEni,tyAgarAja,Maharajapuram Santhanam,http://sangeethamshare.org/muralidaran/Uploads-101-200/150-Maharajapuram_Santhanam-Live_Concert-17
15 - C0197 - 192-Maharajapuram_Sa,13,raghuvIra_raNadhIra,husEni,tyAgarAja,Maharajapuram Santhanam,http://sangeethamshare.org/muralidaran/Uploads-101-200/192-Maharajapuram_Santhanam-Live_concert-22/
15 - C0267 - 263-Maharajapuram_Sa,7,raghuvIra_raNadhIra,husEni,tyAgarAja,Maharajapuram Santhanam,http://sangeethamshare.org/muralidaran/Uploads-201-300/263-Maharajapuram_Santhanam-Live_Concert-23/
16 - C0002 - 02-LGJ_GJR_KRM_VN_RS,6,raghuvIra_raNadhIra,husEni,tyAgarAja,Lalgudi Jayaraman,http://sangeethamshare.org/sl/02-LGJ_GJR_KRM_VN_RSM_BLR
19 - C0013 - 013_2008_05_14_Balam,2,raghuvIra_raNadhIra,husEni,tyAgarAja,M BalamuraliKrishna,http://sangeethamshare.org/sv/013_2008_05_14_Balamuralikrishna-RSM_FHS/
22 - C0153 - 106_The_Delight_of_n,4,raghuvIra_raNadhIra,husEni,tyAgarAja,M BalamuraliKrishna,http://sangeethamshare.org/sreenivasa/Dr_M_Balamurali_Krishna/106_The_Delight_of_nagAnandini_BMK-and-Party/
22 - C0159 - 117_AlApana_sudhA_sa,1,raghuvIra_raNadhIra,husEni,tyAgarAja,M BalamuraliKrishna,http://sangeethamshare.org/sreenivasa/Dr_M_Balamurali_Krishna/117_AlApana_sudhA_saurabham/
22 - C0215 - 168_Abheri_The_Unhea,2,raghuvIra_raNadhIra,husEni,tyAgarAja,M BalamuraliKrishna,http://sangeethamshare.org/sreenivasa/Dr_M_Balamurali_Krishna/168_Abheri_The_Unheard_Notes_of_Murali/
23 - C0032 - 036-Santhanam-Shanmu,4,raghuvIra_raNadhIra,husEni,tyAgarAja,Maharajapuram Santhanam,http://sangeethamshare.org/murthy/Karnatak/UPLOADS-001-200/036-Santhanam-Shanmukhapriya-RTP-31.12.2006
23 - C0055 - 060-Santhanam-LJ-VR-,5,raghuvIra_raNadhIra,husEni,tyAgarAja,Maharajapuram Santhanam,http://sangeethamshare.org/murthy/Karnatak/UPLOADS-001-200/060-Santhanam-LJ-VR-Another
23 - C0059 - 064-Santhanam-NM-VR-,5,raghuvIra_raNadhIra,husEni,tyAgarAja,Maharajapuram Santhanam,http://sangeethamshare.org/murthy/Karnatak/UPLOADS-001-200/064-Santhanam-NM-VR-Shanmukhapriya-RTP
23 - C0120 - 129-Maharajapuram-Sa,4,raghuvIra_raNadhIra,husEni,tyAgarAja,Maharajapuram Santhanam,http://sangeethamshare.org/murthy/Karnatak/UPLOADS-001-200/129-Maharajapuram-Santhanam-Mohana-Rama
23 - C0220 - 233_Balamuralikrishn,2,raghuvIra_raNadhIra,husEni,tyAgarAja,M BalamuraliKrishna,http://sangeethamshare.org/murthy/Karnatak/UPLOADS-201-400/233_Balamuralikrishna-abhOgi/
23 - C0248 - 262_MaharajapuramSan,7,raghuvIra_raNadhIra,husEni,tyAgarAja,Maharajapuram Santhanam,http://sangeethamshare.org/murthy/Karnatak/UPLOADS-201-400/262_MaharajapuramSantanam-tODi/
23 - C0257 - 271_Santhanam-shanka,5,raghuvIra_raNadhIra,husEni,tyAgarAja,Maharajapuram Santhanam,http://sangeethamshare.org/murthy/Karnatak/UPLOADS-201-400/271_Santhanam-shankarAbharaNam/
34 - C0068 - BMK-16,106,raghuvIra_raNadhIra,husEni,tyAgarAja,M BalamuraliKrishna,http://sangeethamshare.org/ksomu/Carnatic_Vocal/Balamurali.Krishna/BMK-16
55 - C0025 - 025-Maharajapuram_Sa,10,raghuvIra_raNadhIra,husEni,tyAgarAja,Maharajapuram Santhanam,http://sangeethamshare.org/vikram/UPLOADS-001-100/025-Maharajapuram_Santhanam/
57 - C0028 - 028-Nedunuri_Krishna,4,raghuvIra_raNadhIra,husEni,tyAgarAja,Nedunuri Krishnamurthy,http://sangeethamshare.org/sreekanth/028-Nedunuri_Krishnamurthy-2013/
57 - C0114 - 114-Maharajapuram_Sa,7,raghuvIra_raNadhIra,husEni,tyAgarAja,Maharajapuram Santhanam,http://sangeethamshare.org/sreekanth/114-Maharajapuram_Santhanam-Live_Concert2/
57 - C0147 - 147-Maharajapuram_Sa,5,raghuvIra_raNadhIra,husEni,tyAgarAja,Maharajapuram Santhanam,http://sangeethamshare.org/sreekanth/147-Maharajapuram_Santhanam-Live_Concert7/
01 - c0072 - 1431-Lalgudi_Vijayal,2,rAmA_ninnE_namminAnu,husEni,tyAgarAja,Lalgudi Vijayalakshmi,http://sangeethamshare.org/tvg/UPLOADS-1401---1600/1431-Lalgudi_Vijayalakshmi_Violin_Solo
01 - C0760 - 282.Chembai_Vaidhyan,6,rAmA_ninnE_namminAnu,husEni,tyAgarAja,Chembai Vaidhyanatha Bagavathar,http://sangeethamshare.org/tvg/UPLOADS-0201---0400/282.Chembai_Vaidhyanatha_Bhagavatar-Indian_Fine_Arts_1964/
01 - c0868 - 377.PUDUKODE_K.KRISH,1,rAmA_ninnE_namminAnu,husEni,tyAgarAja,Pudukode K Krishnamoorthy,http://sangeethamshare.org/tvg/UPLOADS-0201---0400/377.PUDUKODE_K.KRISHNAMURTHY/
01 - c1085 - 601.T.N.KRISHNAN_VIO,2,rAmA_ninnE_namminAnu,husEni,tyAgarAja,TN Krishnan,http://sangeethamshare.org/tvg/UPLOADS-0601---0800/601.T.N.KRISHNAN_VIOLIN/
01 - c1232 - 764.A.S.MURALI,2,rAmA_ninnE_namminAnu,husEni,tyAgarAja,AS Murali,http://sangeethamshare.org/tvg/UPLOADS-0601---0800/764.A.S.MURALI/
01 - c1435 - 0984.P.S.Narayanaswa,1,rAmA_ninnE_namminAnu,husEni,tyAgarAja,PS Narayanaswamy,http://sangeethamshare.org/tvg/UPLOADS-0801---1000/0984.P.S.Narayanaswamy-Podhigai_TV/
01 - C1517 - 1651-M_S_Sheela-Sang,2,rAmA_ninnE_namminAnu,husEni,tyAgarAja,MS Sheela,http://sangeethamshare.org/tvg/UPLOADS-1601---1800/1651-M_S_Sheela-Sangeeth_Sammelan_1989/
01 - C2135 - 2151-Suguna_Varadhac,2,rAmA_ninnE_namminAnu,husEni,tyAgarAja,Suguna Varadachari,http://sangeethamshare.org/tvg/UPLOADS-2001---2200/2151-Suguna_Varadhachari/
01 - C2358 - 2891-M_Kodandaraman-,2,rAmA_ninnE_namminAnu,husEni,tyAgarAja,M Kodandaram,http://sangeethamshare.org/tvg/UPLOADS-2801---3000/2891-M_Kodandaraman-Nadaswaram-AIR_SS_1994/
01 - C2977 - 3026-AS_Murali-SAFE-,2,rAmA_ninnE_namminAnu,husEni,tyAgarAja,AS Murali,http://sangeethamshare.org/tvg/UPLOADS-3001---3200/3026-AS_Murali-SAFE-06-Nov-2012/
01 - C4021 - 3961-KS_Narayanaswam,7,rAmA_ninnE_namminAnu,husEni,tyAgarAja,KS Narayanaswamy,http://sangeethamshare.org/tvg/UPLOADS-3801---4000/3961-KS_Narayanaswamy/
01 - C4501 - 4412-Dwaram_Sathyana,1,rAmA_ninnE_namminAnu,husEni,tyAgarAja,Dwaram Sathyanarayna Rao,http://sangeethamshare.org/tvg/UPLOADS-4401---4600/4412-Dwaram_Sathyanarayana_Rao-Violin-Ragam_24x7/
01 - C5010 - 4936-S_Balachander-V,3,rAmA_ninnE_namminAnu,husEni,tyAgarAja,S Balachander,http://sangeethamshare.org/tvg/UPLOADS-4801---5000/4936-S_Balachander-Veena-Ragam_24x7
01 - C5404 - 5311-R_Vedavalli,1,rAmA_ninnE_namminAnu,husEni,tyAgarAja,R Vedavalli,http://sangeethamshare.org/tvg/UPLOADS-5201---5400/5311-R_Vedavalli
01 - C6563 - 6372-RS_Jayalakshmi-,4,rAmA_ninnE_namminAnu,husEni,tyAgarAja,RS Jayalakshmi,http://sangeethamshare.org/tvg/UPLOADS-6201---6400/6372-RS_Jayalakshmi-Veena/
02 - C0055 - 063_ChembaiVaidyanat,7,rAmA_ninnE_namminAnu,husEni,tyAgarAja,Chembai Vaidhyanatha Bagavathar,http://sangeethamshare.org/kasturi/UPLOADS-0001-0200/063_ChembaiVaidyanathaBhagavathar
02 - C0074 - 082_MS_Sheela_MVS_HS,6,rAmA_ninnE_namminAnu,husEni,tyAgarAja,MS Sheela,http://sangeethamshare.org/kasturi/UPLOADS-0001-0200/082_MS_Sheela_MVS_HSS_SR
02 - C0287 - 301_Karukurichi_P_Ar,5,rAmA_ninnE_namminAnu,husEni,tyAgarAja,Karukuruchi Arunachalam,http://sangeethamshare.org/kasturi/UPLOADS-0201-0400/301_Karukurichi_P_Arunachalam
02 - C0293 - 307_Karukuirchi_P_Ar,7,rAmA_ninnE_namminAnu,husEni,tyAgarAja,Karukuruchi Arunachalam,http://sangeethamshare.org/kasturi/UPLOADS-0201-0400/307_Karukuirchi_P_Arunachalam_Bhairavi
02 - C0294 - 308_Karukurichi_P_Ar,4,rAmA_ninnE_namminAnu,husEni,tyAgarAja,Karukuruchi Arunachalam,http://sangeethamshare.org/kasturi/UPLOADS-0201-0400/308_Karukurichi_P_Arunachalam_hindOLa_naTTakuranji
02 - C0362 - 376_Voleti_Venkatesh,1,rAmA_ninnE_namminAnu,husEni,tyAgarAja,Voleti Venkateswarulu,http://sangeethamshare.org/kasturi/UPLOADS-0201-0400/376_Voleti_Venkateshwarulu_GeethanjaliSabha_Tellichery-1983
02 - C0410 - 424_Sumitra_Vasudev,5,rAmA_ninnE_namminAnu,husEni,tyAgarAja,Sumithra Vasudev,http://sangeethamshare.org/kasturi/UPLOADS-0401-0600/424_Sumitra_Vasudev
02 - C0487 - 503_neyyATTinkara_vA,4,rAmA_ninnE_namminAnu,husEni,tyAgarAja,Neyyattinkara Vasudevan,http://sangeethamshare.org/kasturi/UPLOADS-0401-0600/503_neyyATTinkara_vAsudEvan-SJMenon_NewYork
02 - C0497 - 513_TM_Thyagarajan_M,2,rAmA_ninnE_namminAnu,husEni,tyAgarAja,TM Thyagarajan,http://sangeethamshare.org/kasturi/UPLOADS-0401-0600/513_TM_Thyagarajan_MSG_dharmavati_shankarAbharaNa
03 - C0054 - 182-kunnakudi_vaidhy,4,rAmA_ninnE_namminAnu,husEni,tyAgarAja,Kunnakudi R Vaidyanathan,http://sangeethamshare.org/manjunath/Carnatic/Audio/UPLOADS-001-300/182-kunnakudi_vaidhyanAThan-Violin-SRSM-BengaLUru-2002/
03 - C0411 - 264-PS_nArAyaNa_swAm,3,rAmA_ninnE_namminAnu,husEni,tyAgarAja,PS Narayanaswamy,http://sangeethamshare.org/manjunath/Carnatic/Audio/UPLOADS-001-300/264-PS_nArAyaNa_swAmy-vocal-Phoenix_AZ-USA-1984/
03 - C0775 - 434-sumithra_vAsudhE,5,rAmA_ninnE_namminAnu,husEni,tyAgarAja,Sumithra Vasudev,http://sangeethamshare.org/manjunath/Carnatic/Audio/UPLOADS-301-600/434-sumithra_vAsudhEv-vocal-Chennai-2006/
03 - C0835 - 482-musiri_subrahmaN,8,rAmA_ninnE_namminAnu,husEni,tyAgarAja,Musiri Subramanya Iyer,http://sangeethamshare.org/manjunath/Carnatic/Audio/UPLOADS-301-600/482-musiri_subrahmaNya_iyer-vocal-3/
03 - C0931 - 577-TV_shankaranArAy,2,rAmA_ninnE_namminAnu,husEni,tyAgarAja,TV Sankaranarayanan,http://sangeethamshare.org/manjunath/Carnatic/Audio/UPLOADS-301-600/577-TV_shankaranArAyaNan-vocal-Columbus_OH-1976/
06 - c0599 - 0689_Ms.VishalakshiN,1,rAmA_ninnE_namminAnu,husEni,tyAgarAja,Visalakshi Nithyanand,http://sangeethamshare.org/svasu/UPLOADS-0601-0800/0689_Ms.VishalakshiNithyanand
06 - c0644 - 0741_Sri.R.K.Sriramk,1,rAmA_ninnE_namminAnu,husEni,tyAgarAja,RK Shriramkumar,http://sangeethamshare.org/svasu/UPLOADS-0601-0800/0741_Sri.R.K.Sriramkumar-Violin
08 - C0034 - 38-Karaikkurichi,5,rAmA_ninnE_namminAnu,husEni,tyAgarAja,Karukuruchi Arunachalam,http://sangeethamshare.org/kl/38-Karaikkurichi
10 - C0294 - 291-TVShankaranaraya,2,rAmA_ninnE_namminAnu,husEni,tyAgarAja,TV Sankaranarayanan,http://sangeethamshare.org/vijayagopal/UPLOADS-201-400/291-TVShankaranarayanan-Vizag/
10 - C0480 - 489-Alathur_Brothers,6,rAmA_ninnE_namminAnu,husEni,tyAgarAja,Alathur Brothers,http://sangeethamshare.org/vijayagopal/UPLOADS-401-600/489-Alathur_Brothers-Vocal/
10 - C0624 - 635-Mysore_Nagaraj_n,2,rAmA_ninnE_namminAnu,husEni,tyAgarAja,"Mysore M Nagaraj,M Manjunath",http://sangeethamshare.org/vijayagopal/UPLOADS-601-800/635-Mysore_Nagaraj_n_Manjunath-Violin_Duet/
11 - C0001 - mdr01,2,rAmA_ninnE_namminAnu,husEni,tyAgarAja,MD Ramanathan,http://sangeethamshare.org/arunachalam/mdr01
15 - C0007 - 007-D.K.Jayaraman-Li,3,rAmA_ninnE_namminAnu,husEni,tyAgarAja,DK Jayaraman,http://sangeethamshare.org/muralidaran/Uploads-001-100/007-D.K.Jayaraman-Live_Concert-3/
15 - C0008 - 008-G.S.Mani-Live_Co,2,rAmA_ninnE_namminAnu,husEni,tyAgarAja,Madurai GS Mani,http://sangeethamshare.org/muralidaran/Uploads-001-100/008-G.S.Mani-Live_Concert/
15 - C0196 - 191-M.D.Ramanathan-A,1,rAmA_ninnE_namminAnu,husEni,tyAgarAja,MD Ramanathan,http://sangeethamshare.org/muralidaran/Uploads-101-200/191-M.D.Ramanathan-AIR-Concert-7/
15 - C0274 - 270-Madurai_Mani_Iye,3,rAmA_ninnE_namminAnu,husEni,tyAgarAja,Madurai Mani Iyer,http://sangeethamshare.org/muralidaran/Uploads-201-300/270-Madurai_Mani_Iyer-Live_Concert-10/
15 - C0332 - 328-Nedunuri_Krishna,6,rAmA_ninnE_namminAnu,husEni,tyAgarAja,Nedunuri Krishnamurthy,http://sangeethamshare.org/muralidaran/Uploads-301-400/328-Nedunuri_Krishnamurthy-Live_Concert-6/
16 - C0016 - 16-TNK_RAGHU_1986,2,rAmA_ninnE_namminAnu,husEni,tyAgarAja,"TN Krishnan,Viji Krishnan",http://sangeethamshare.org/sl/16-TNK_RAGHU_1986
19 - C0031 - 032_2009_04_14_Malla,2,rAmA_ninnE_namminAnu,husEni,tyAgarAja,Malladi Brothers,http://sangeethamshare.org/sv/032_2009_04_14_Malladi_Brothers_RSM_FHS
23 - C0221 - 234_TRSubramaniam-IF,1,rAmA_ninnE_namminAnu,husEni,tyAgarAja,TR Subramaniam,http://sangeethamshare.org/murthy/Karnatak/UPLOADS-201-400/234_TRSubramaniam-IFAS-Madras-1977/
23 - C0281 - 295_MSSheela-Toronto,6,rAmA_ninnE_namminAnu,husEni,tyAgarAja,MS Sheela,http://sangeethamshare.org/murthy/Karnatak/UPLOADS-201-400/295_MSSheela-Toronto-13.06.1998/
23 - C0294 - 308_NishaRajagopal-t,2,rAmA_ninnE_namminAnu,husEni,tyAgarAja,Nisha Rajagopalan,http://sangeethamshare.org/murthy/Karnatak/UPLOADS-201-400/308_NishaRajagopal-tODi-rtp/
24 - C0008 - 008-TNK,2,rAmA_ninnE_namminAnu,husEni,tyAgarAja,TN Krishnan,http://sangeethamshare.org/vignesh/Uploads_001-200/008-TNK/
34 - c0010 - SBC-12,46,rAmA_ninnE_namminAnu,husEni,tyAgarAja,S Balachander,http://sangeethamshare.org/ksomu/Carnatic_Instrumental/Balachandar.S-Veenai/SBC-12
38 - C0009 - 004-MDR-Live-04,8,rAmA_ninnE_namminAnu,husEni,tyAgarAja,MD Ramanathan,http://sangeethamshare.org/rao_sharath/MDR/004-MDR-Live-04
46 - C0021 - 024-PKM-MSG-TKM-14,1,rAmA_ninnE_namminAnu,husEni,tyAgarAja,Pudukode K Krishnamoorthy,http://sangeethamshare.org/asokan/CARNATIC/024-PKM-MSG-TKM-14
49 - C0004 - TNS-KSN-GD,5,rAmA_ninnE_namminAnu,husEni,tyAgarAja,TN Seshagopalan,http://sangeethamshare.org/divakaramenon/TNS-KSN-GD
57 - C0284 - 284-Pudhukkodu_Krish,2,rAmA_ninnE_namminAnu,husEni,tyAgarAja,Pudukode K Krishnamoorthy,http://sangeethamshare.org/sreekanth/284-Pudhukkodu_Krishnamurthy-Live_Concert1/
57 - C0519 - 519-Pudhukkodu_Krish,2,rAmA_ninnE_namminAnu,husEni,tyAgarAja,Pudukode K Krishnamoorthy,https://sangeethamshare.org/sreekanth/519-Pudhukkodu_Krishnamurthy-Live_Concert3/
01 - C6665 - 6478-Divyanama_Sanke,85,rAma_rAma_rAma_sItA,husEni,tyAgarAja,---,https://sangeethamshare.org/tvg/UPLOADS-6401---6600/6478-Divyanama_Sankeerthanam-Thyagaraja_Compositions/
07 - C0034 - 04_nama_sangirthanam,8,rAma_rAma_rAma_sItA,husEni,tyAgarAja,M BalamuraliKrishna,http://sangeethamshare.org/nagarajan/Nama_Sangeerthanam_Thayagaraja_air/04_nama_sangirthanam/
10 - C0172 - 168-DKJayaraman-81,6,rAma_rAma_rAma_sItA,husEni,tyAgarAja,DK Jayaraman,http://sangeethamshare.org/vijayagopal/UPLOADS-001-200/168-DKJayaraman-81/
01 - C6665 - 6478-Divyanama_Sanke,102,sarvalOka_dayAnidhE,husEni,tyAgarAja,---,https://sangeethamshare.org/tvg/UPLOADS-6401---6600/6478-Divyanama_Sankeerthanam-Thyagaraja_Compositions/
07 - C0035 - 05_nama_sangirthanam,6,sarvalOka_dayAnidhE,husEni,tyAgarAja,M BalamuraliKrishna,http://sangeethamshare.org/nagarajan/Nama_Sangeerthanam_Thayagaraja_air/05_nama_sangirthanam/
01 - C0895 - 406.SAVITHA_NARASIMH,2,shri_kALahastIsha,husEni,m_dIkshitar,Savitha Narasimhan,http://sangeethamshare.org/tvg/UPLOADS-0401---0600/406.SAVITHA_NARASIMHAN/
